"","Y_gene","X_gene","coef"
"216","6","1519","0.00470224759308449"
"217","6","1529","0.0173894344755629"
"218","6","1620","0.0254755944003481"
"219","6","1934","-0.0019210792358475"
"220","6","2065","-0.125983222906909"
"221","6","2082","0.0460489867175672"
"222","6","2128","0.0247654610829815"
"223","6","2153","0.0455669411210438"
"224","7","47","0.065133179133825"
"225","7","54","0.044616268075783"
"226","7","181","-0.02255059221549"
"227","7","192","0.0219798257161372"
"228","7","195","0.00918739546806408"
"229","7","264","0.0110871801057882"
"230","7","290","0.00630546599310228"
"231","7","403","0.0879988489667947"
"232","7","659","0.0155093171734048"
"233","7","682","0.099653126784136"
"234","7","819","0.109714734718299"
"235","7","846","0.00502622581354426"
"236","7","902","0.0173932594840115"
"237","7","918","0.0614698050402223"
"238","7","1139","0.00970977691980407"
"239","7","1211","0.0739768418123505"
"240","7","1242","0.0130570166528576"
"241","7","1301","0.0229851656905279"
"242","7","1401","0.0397679001327886"
"243","7","1445","0.037385745993238"
"244","7","1451","0.00899540709411151"
"245","7","1646","0.0114613712264751"
"246","7","1782","0.0174911139890422"
"247","7","1786","-0.00028509756798098"
"248","7","1800","0.0129967125188614"
"249","7","1860","0.0131671406988506"
"250","7","1872","-0.00442221252048325"
"251","7","1884","0.100887433348298"
"252","7","1887","-0.0144016975300907"
"253","7","2062","0.0670932155054394"
"254","7","2066","0.0248346125200395"
"255","7","2119","-0.0530876715998306"
"256","7","2235","0.0721268825591191"
"257","8","122","0.0232182002756528"
"258","8","130","0.00586834010743414"
"259","8","190","0.00924178449086829"
"260","8","319","0.0274816998675579"
"261","8","408","0.0104485142882942"
"262","8","443","0.196844974572821"
"263","8","578","0.0272385278877061"
"264","8","708","0.274594062868469"
"265","8","975","0.033264717143898"
"266","8","1070","0.0572781803216542"
"267","8","1099","0.00340809038057405"
"268","8","1105","0.00388748451208715"
"269","8","1401","0.0353332514857927"
"270","8","1461","0.0619085960540127"
"271","8","1523","0.0302665426636195"
"272","8","1627","0.0288901873595254"
"273","8","1629","0.0513650501635586"
"274","8","1815","0.029553018183154"
"275","8","1902","0.0122760922779818"
"276","8","2009","0.0270419685916504"
"277","8","2050","0.0141896001390765"
"278","9","40","0.00996832503357573"
"279","9","133","-0.0373521826430894"
"280","9","145","0.00408165149158732"
"281","9","188","0.00641795981939344"
"282","9","263","0.0283847453905242"
"283","9","369","0.0473768551466061"
"284","9","374","0.0429407883125687"
"285","9","821","0.0337335827060092"
"286","9","829","0.0559219019884418"
"287","9","855","0.111060115212958"
"288","9","980","0.0144342077070598"
"289","9","1106","0.040198921999055"
"290","9","1107","0.0188524196763847"
"291","9","1175","0.0499031729153455"
"292","9","1356","0.0358917510166327"
"293","9","1370","0.0968910358164186"
"294","9","1464","-0.00739526268791643"
"295","9","1529","-0.0525998923855413"
"296","9","1544","0.100940330105377"
"297","9","1609","-0.00409179467558174"
"298","9","1632","0.0498773087275775"
"299","9","1808","0.00576865954823749"
"300","9","1820","0.0502933957520137"
"301","9","1939","-0.000530573963808845"
"302","9","1985","-0.026234760006742"
"303","9","2010","0.0155303068068215"
"304","9","2071","0.0543766367487033"
"305","9","2080","0.110072474165569"
"306","9","2137","0.0193175396506617"
"307","9","2241","0.0113613564742096"
"308","10","34","0.0446389961421508"
"309","10","70","0.00550479623671438"
"310","10","244","0.0121702524358611"
"311","10","365","0.0504237310799198"
"312","10","389","0.0100275813584148"
"313","10","678","0.00656979100311356"
"314","10","713","0.0965987849573072"
"315","10","748","0.0593075382791476"
"316","10","824","0.0109655576777898"
"317","10","867","0.125182300458607"
"318","10","972","0.0489844944518518"
"319","10","1012","0.00454224134542122"
"320","10","1122","0.0442788148817057"
"321","10","1246","0.0530338321302848"
"322","10","1296","0.0180286250147653"
"323","10","1438","0.00596625916597263"
"324","10","1541","0.0123898437571439"
"325","10","1559","0.0611217429158821"
"326","10","1569","0.0295641097462176"
"327","10","1586","0.00948003716274537"
"328","10","1617","0.0259308033315987"
"329","10","1745","0.029034450616026"
"330","10","1885","-0.0280422050605996"
"331","10","1969","0.0724767422373145"
"332","10","1988","0.0300256366609764"
"333","10","2116","0.160983265745887"
"334","10","2117","0.0316013180481069"
"335","10","2203","0.0167321788375148"
"336","11","14","0.0563967011788993"
"337","11","461","0.0277168735520067"
"338","11","564","0.0187533177984158"
"339","11","568","0.0154835578711007"
"340","11","1005","0.00491783602442006"
"341","11","1018","-0.0185407767181618"
"342","11","1081","0.0566888453044122"
"343","11","1101","0.138014388226118"
"344","11","1106","0.172649703776052"
"345","11","1153","0.0109053473456376"
"346","11","1186","0.0171886520890846"
"347","11","1218","0.0315366954324731"
"348","11","1247","0.0242354793381753"
"349","11","1290","0.0173415919514676"
"350","11","1403","-0.0901147732164204"
"351","11","1465","0.0437576529575591"
"352","11","1516","0.0294722704624552"
"353","11","1609","0.0954348694141989"
"354","11","1807","0.0385366448878261"
"355","11","1860","0.0155113813299638"
"356","11","1903","0.00430554376707129"
"357","11","2038","0.116440550728851"
"358","11","2127","0.00880961013019416"
"359","11","2153","0.0100331491025295"
"360","11","2192","0.0246205184075646"
"361","11","2205","-0.0405373883853154"
"362","12","174","0.0107311243694149"
"363","12","191","0.00235697774207549"
"364","12","261","0.138427845684822"
"365","12","268","-0.0647993380974115"
"366","12","473","0.0513175656625781"
"367","12","507","0.041614107401644"
"368","12","582","-0.0170851877226932"
"369","12","608","0.0152224721916279"
"370","12","615","-0.0296292536140699"
"371","12","631","0.0130070857446915"
"372","12","752","0.00520226069481997"
"373","12","1000","-0.0506511150574838"
"374","12","1003","0.0502410199527413"
"375","12","1016","0.0114475185301552"
"376","12","1076","-0.0189238952635879"
"377","12","1097","0.00473862460211424"
"378","12","1126","0.11567539346846"
"379","12","1481","-0.0222850970059951"
"380","12","1512","-0.00576475919807573"
"381","12","1513","0.0244282998535454"
"382","12","1527","0.00652473329087108"
"383","12","1579","0.0526533883548357"
"384","12","1607","0.00419083542023338"
"385","12","1697","0.010974918028069"
"386","12","1755","0.248817522618199"
"387","12","1801","0.0173404699906479"
"388","12","1898","0.00514856339106739"
"389","12","1999","0.00927440308171343"
"390","12","2017","-0.00168979976084155"
"391","12","2037","0.110243286329653"
"392","12","2221","-0.0782099954298562"
"393","12","2224","0.00219219332460049"
"394","13","26","-0.0414791286197207"
"395","13","86","0.0225027559555511"
"396","13","152","0.018941385070699"
"397","13","204","0.0155113489802488"
"398","13","225","-0.0143097499684299"
"399","13","361","0.106111562959355"
"400","13","426","0.0236136840193588"
"401","13","513","0.144920225629421"
"402","13","539","0.0312008446667322"
"403","13","620","0.0458035672560587"
"404","13","766","0.0100307781768115"
"405","13","990","0.000329392101107273"
"406","13","1010","0.097539641252081"
"407","13","1038","-0.0290626389260016"
"408","13","1052","0.0056328845596165"
"409","13","1154","-0.0605870327509119"
"410","13","1156","0.0238385870375977"
"411","13","1168","0.0497601533502251"
"412","13","1182","0.0344459956001311"
"413","13","1238","0.0349540928196001"
"414","13","1314","0.0808183626077447"
"415","13","1581","0.0231870682890144"
"416","13","1592","0.00558948540351745"
"417","13","1618","0.0293694778875104"
"418","13","1709","0.0100446779101838"
"419","13","1739","0.0672366492165597"
"420","13","1769","0.0125738635244555"
"421","13","1933","0.0702510227216148"
"422","13","2105","0.0426321804965579"
"423","13","2113","0.0188526158993325"
"424","13","2171","-0.0236394390161423"
"425","13","2193","0.0286118718193358"
"426","14","62","0.0627433360168189"
"427","14","86","0.152759407353844"
"428","14","369","0.0577337881773406"
"429","14","417","0.0150626560476297"
"430","14","418","0.0123930518861766"
"431","14","530","-0.00600305884517882"
"432","14","564","0.0243233013416306"
"433","14","694","0.0214254142270365"
"434","14","799","0.0115471000280762"
"435","14","919","0.0121579555225725"
"436","14","943","0.149576026655846"
"437","14","975","0.0260774979025322"
"438","14","1094","0.0830545057176801"
"439","14","1152","0.0335313546780482"
"440","14","1153","0.0219344632643853"
"441","14","1189","0.0123195151866035"
"442","14","1364","0.00191601429035804"
"443","14","1453","0.120975567178998"
"444","14","1869","0.0852619367519073"
"445","14","1932","0.00581418109165949"
"446","14","1962","0.00670389046535172"
"447","14","2052","-0.00454306316276745"
"448","14","2196","0.0597328917867109"
"449","15","118","-0.0148345484814339"
"450","15","146","0.0164122725740299"
"451","15","202","0.0646186647381582"
"452","15","212","0.0011446500767382"
"453","15","238","0.00572717802645983"
"454","15","247","0.0510914446715675"
"455","15","358","0.055876534518838"
"456","15","473","-0.00110320578138062"
"457","15","490","0.0460325549323152"
"458","15","612","0.00512549102769821"
"459","15","655","0.00994889552145425"
"460","15","804","0.0398789912995265"
"461","15","919","0.125024330296051"
"462","15","947","0.0350430575900065"
"463","15","970","-0.009113672656928"
"464","15","973","0.0398107154508371"
"465","15","1025","0.00720039542283968"
"466","15","1104","-0.0580227046387019"
"467","15","1220","0.0200417444974997"
"468","15","1441","0.0187424033190263"
"469","15","1463","0.108546510203357"
"470","15","1552","0.0664343181123169"
"471","15","1562","0.0236937003665547"
"472","15","1576","0.0784584932214293"
"473","15","1595","0.00361728136422532"
"474","15","1616","0.0132313706348314"
"475","15","1690","0.100853639029817"
"476","15","1838","-0.00368374341312339"
"477","15","1868","-0.000286120210089891"
"478","15","1874","0.01245504168654"
"479","15","1989","0.00462436958107854"
"480","15","2127","0.0110910673240568"
"481","15","2174","0.0775556044120014"
"482","16","31","0.00342087867659438"
"483","16","104","0.026424940382311"
"484","16","108","0.0557590979895632"
"485","16","138","0.00846226252952884"
"486","16","201","0.00158494661366806"
"487","16","301","0.0356485840020207"
"488","16","351","0.0211670750220836"
"489","16","677","0.0491001287921644"
"490","16","751","0.0250368350558096"
"491","16","817","0.00852687857028789"
"492","16","989","0.0187053145844095"
"493","16","1013","-0.0131465368323604"
"494","16","1033","0.0162881804791478"
"495","16","1186","0.055312049515995"
"496","16","1595","0.0929500674779987"
"497","16","1782","0.0154923905669974"
"498","16","1860","0.433479759094944"
"499","16","1866","-0.0294556855270659"
"500","16","1953","0.00657263933521532"
"501","16","2023","0.0114316453332207"
"502","16","2087","0.000264014831020398"
"503","16","2125","0.0535444817113935"
"504","16","2155","0.00856813752862432"
"505","16","2156","0.0354777380716016"
"506","17","67","-0.00993023971466333"
"507","17","76","0.284651338179227"
"508","17","174","0.0205609608054077"
"509","17","195","0.0147377817296626"
"510","17","230","-0.00115065097388717"
"511","17","470","0.0106200082964914"
"512","17","638","0.00941908163570604"
"513","17","646","0.0500325966801244"
"514","17","801","0.0251834840425535"
"515","17","969","0.0501089404060403"
"516","17","1126","0.0588991350698138"
"517","17","1161","0.0221669411584179"
"518","17","1182","0.0527475390556573"
"519","17","1382","0.145324810872397"
"520","17","1427","-0.0709342909432161"
"521","17","1524","0.0263268961626197"
"522","17","1587","0.0284662298203323"
"523","17","1639","0.0101135736867874"
"524","17","1754","0.0681152349469854"
"525","17","1804","0.0364049137500041"
"526","17","1874","-0.0133654176141111"
"527","17","1921","0.00792409345427991"
"528","17","1960","0.0509621270152817"
"529","17","2195","0.0822948920866263"
"530","18","80","-0.0217058064295558"
"531","18","153","0.071844413441215"
"532","18","196","-0.0101032704891694"
"533","18","202","0.00733563988598163"
"534","18","228","0.0607209610752973"
"535","18","308","-0.0152855320654342"
"536","18","418","-0.0198734475999058"
"537","18","671","0.0337637438647696"
"538","18","745","0.0245823562428209"
"539","18","893","0.0673897611062091"
"540","18","1046","0.0276313992633037"
"541","18","1092","0.0560353359072239"
"542","18","1115","0.0814677915105699"
"543","18","1160","0.0924646696714408"
"544","18","1198","0.0752240563668975"
"545","18","1216","0.0480543261037203"
"546","18","1296","-0.0261561370161958"
"547","18","1350","0.046798769103783"
"548","18","1571","0.057342138571456"
"549","18","1604","0.041016595203202"
"550","18","1795","0.00125442736577261"
"551","18","1834","0.0324742185327053"
"552","18","1835","0.0921392484444968"
"553","18","1837","0.0368659935104917"
"554","18","1982","-0.0149994290684455"
"555","18","1997","0.0278753490639681"
"556","18","2099","0.00711685254404201"
"557","18","2149","-0.0179325800790451"
"558","18","2156","0.00783609965992135"
"559","18","2180","0.0012280049389525"
"560","19","126","0.00245527934493661"
"561","19","178","0.0770886964540838"
"562","19","193","-0.00423441120084037"
"563","19","384","0.174729988615552"
"564","19","391","0.0610118608172833"
"565","19","584","0.0428842838677296"
"566","19","676","0.0939505766271505"
"567","19","839","-0.0511439076451307"
"568","19","1562","-0.000804601238096309"
"569","19","1750","0.0279608930577964"
"570","19","1790","0.0528439872460379"
"571","19","1973","-0.0116661263128375"
"572","19","2028","0.333138836323713"
"573","19","2056","0.0213376478563095"
"574","19","2190","0.0230703281261301"
"575","19","2216","0.0037655433652187"
"576","19","2236","0.0302336451942251"
"577","20","42","0.0043602913349815"
"578","20","119","0.0666272473893332"
"579","20","192","0.0138439254970769"
"580","20","358","0.158346942405758"
"581","20","409","0.0483502770641589"
"582","20","556","0.107574930285855"
"583","20","573","0.0134829959656201"
"584","20","786","0.0101692515975247"
"585","20","867","0.0358652427419923"
"586","20","1106","0.0721715484913391"
"587","20","1119","0.0590118313446477"
"588","20","1146","0.0084335066557453"
"589","20","1236","0.0135422203727249"
"590","20","1499","0.0525799976402044"
"591","20","1509","0.0394515883638397"
"592","20","1550","0.04014946908644"
"593","20","1557","0.00542753250864014"
"594","20","1854","-0.0325878431644153"
"595","20","1984","0.00375644994927113"
"596","20","1999","0.0953222682107162"
"597","20","2082","0.0672824501855182"
"598","20","2118","0.00809504261412489"
"599","20","2223","0.047143211663606"
"600","20","2235","0.00658743336838022"
"601","21","236","0.00526772822156002"
"602","21","924","0.591784873715177"
"603","21","1211","0.0271060477171722"
"604","21","1731","0.18852582768621"
"605","21","1929","0.0324467279585405"
"606","22","98","0.0123598637765696"
"607","22","102","0.0171928468737591"
"608","22","105","0.0225580273824944"
"609","22","122","0.00971428441704705"
"610","22","217","0.0581797347191788"
"611","22","274","0.00146231407463859"
"612","22","338","0.146522905439552"
"613","22","386","0.0766561682892129"
"614","22","435","0.00417037650697499"
"615","22","445","0.00161408833118243"
"616","22","505","-0.0435064396298083"
"617","22","513","0.0364686122416316"
"618","22","529","0.0541521668681854"
"619","22","567","0.0268857231692169"
"620","22","581","-0.0384288019915583"
"621","22","626","0.0448403811542186"
"622","22","841","0.000855389553954533"
"623","22","867","0.00893555540297591"
"624","22","868","0.0259759094522817"
"625","22","884","0.0106488734765793"
"626","22","915","0.0336619703214714"
"627","22","1205","0.0323864156870194"
"628","22","1217","0.0461158116604404"
"629","22","1310","0.0424522017854167"
"630","22","1437","0.00262863548001252"
"631","22","1485","0.0264284076166864"
"632","22","1662","0.00355849658359714"
"633","22","1819","0.00657745202990876"
"634","22","1842","0.132624690820458"
"635","22","1933","0.0800348679311782"
"636","22","2021","0.0144768260569141"
"637","22","2076","0.0495196048115627"
"638","23","49","0.0438206951519951"
"639","23","189","0.0332512861145154"
"640","23","294","0.00489674968188594"
"641","23","360","0.0278645379859459"
"642","23","373","0.0357624188102285"
"643","23","492","0.0849061501659214"
"644","23","497","0.010432572597935"
"645","23","530","0.0598694306177485"
"646","23","598","0.0275934511883667"
"647","23","735","0.00641052852805571"
"648","23","793","0.00492244749367279"
"649","23","900","0.00813889936655893"
"650","23","941","0.0222349002980083"
"651","23","1032","0.0134489286440545"
"652","23","1035","-0.037501259109429"
"653","23","1121","0.0783786181187873"
"654","23","1145","-0.0134078889047594"
"655","23","1199","0.0951951814585585"
"656","23","1226","-0.0213702475867381"
"657","23","1291","0.0132943748996562"
"658","23","1301","0.00430823281889156"
"659","23","1312","0.00557655648805361"
"660","23","1333","0.0218296149636374"
"661","23","1382","0.0250846639499499"
"662","23","1457","-0.0298066052231143"
"663","23","1663","0.0665807721802698"
"664","23","1676","-0.00328015217067634"
"665","23","1715","0.0277657633193023"
"666","23","1746","0.0792428307963019"
"667","23","1843","0.0287132526948994"
"668","23","1903","0.0567546921986483"
"669","23","2002","0.0631197844248663"
"670","23","2005","0.0235045890931267"
"671","23","2075","0.000981893414856438"
"672","23","2076","0.0209737874436626"
"673","23","2101","0.0247898391325558"
"674","23","2137","0.00945862443895115"
"675","24","153","0.0273894146273943"
"676","24","430","0.0252836948106238"
"677","24","482","0.0344057722467494"
"678","24","490","0.00880665168001582"
"679","24","593","0.347010136995449"
"680","24","761","0.0299416868342647"
"681","24","907","0.0352401549608426"
"682","24","921","0.044560615881743"
"683","24","1046","0.0161211410773336"
"684","24","1049","0.0479280780573695"
"685","24","1298","0.0191725634518821"
"686","24","1316","0.0101089759181707"
"687","24","1420","0.0949770309416787"
"688","24","1633","7.99580820259049e-05"
"689","24","1771","0.0245682529388132"
"690","24","1805","0.00820636069033531"
"691","24","1822","0.051252668493222"
"692","24","1936","-0.0170463720303901"
"693","24","2003","0.0991937687299128"
"694","24","2040","0.0106150928272477"
"695","24","2174","0.00678735177546211"
"696","24","2230","0.0196745658960024"
"697","24","2231","0.0122508628192134"
"698","25","38","0.0249147166568575"
"699","25","44","0.0851717329984881"
"700","25","78","0.0219203432311468"
"701","25","117","0.0147607304807305"
"702","25","167","0.140886399022563"
"703","25","221","0.0256250394520666"
"704","25","321","-0.0243631470920776"
"705","25","349","-0.0148995693527393"
"706","25","464","-0.0242437577082203"
"707","25","681","0.0147749051027084"
"708","25","813","0.000700418592937541"
"709","25","910","0.0764881194800575"
"710","25","944","0.125358945086686"
"711","25","952","0.0970723105198561"
"712","25","1124","-0.047367620705833"
"713","25","1134","0.0704910155919038"
"714","25","1140","0.0401851281307807"
"715","25","1159","0.0265249794142402"
"716","25","1229","-0.0270453999972616"
"717","25","1314","-0.00640312318799505"
"718","25","1464","0.0584418403584817"
"719","25","1502","0.0334800963128176"
"720","25","1577","0.0674687632222292"
"721","25","1594","0.0063629651578615"
"722","25","1655","0.0227789828709679"
"723","25","1703","0.0239064741459701"
"724","25","1869","0.0281794566573489"
"725","25","1902","0.0223304319414846"
"726","25","1939","0.0294235476945715"
"727","25","1974","0.0102627315535752"
"728","25","2133","0.000447626770300691"
"729","25","2173","0.0196734515547725"
"730","26","75","-0.00422473369054968"
"731","26","115","0.0200209442088356"
"732","26","165","0.159349447566635"
"733","26","297","0.11794041456627"
"734","26","455","-0.0199670760020151"
"735","26","468","-0.00423733763008519"
"736","26","488","0.0914563124103022"
"737","26","724","0.00500512508666348"
"738","26","850","0.0311645979345814"
"739","26","876","-0.00141648962852073"
"740","26","970","0.0350229150563333"
"741","26","981","0.168873506739808"
"742","26","1026","0.0768107111930162"
"743","26","1221","0.0443614802142105"
"744","26","1235","0.0432562389145056"
"745","26","1318","-0.0319005189873521"
"746","26","1365","0.00974548961854499"
"747","26","1472","0.00330862747991889"
"748","26","1491","0.0732742583171764"
"749","26","1751","-0.022583326104021"
"750","26","1820","-0.0069158769746937"
"751","26","1866","0.00636149074823619"
"752","26","2030","0.0538059324307824"
"753","26","2043","0.00769266802125118"
"754","27","69","0.00128648998947378"
"755","27","84","0.00949898473842328"
"756","27","182","0.00765831258618729"
"757","27","293","0.0238518932866265"
"758","27","422","0.0469460221506839"
"759","27","449","0.0494308376045172"
"760","27","454","0.00869608212303691"
"761","27","463","0.0774648422607981"
"762","27","504","0.0798128841122481"
"763","27","600","0.0606962942565255"
"764","27","748","0.078014334773242"
"765","27","756","0.00111402891411305"
"766","27","827","0.0307344905161791"
"767","27","907","0.0471752944300495"
"768","27","1043","0.0376034959386453"
"769","27","1048","0.0652122467518158"
"770","27","1143","0.0442728040424576"
"771","27","1212","0.0157233525221933"
"772","27","1217","0.0234377887921458"
"773","27","1246","0.0357835440306628"
"774","27","1338","-0.0150575073573927"
"775","27","1352","0.00265373601179139"
"776","27","1442","0.0914083811718386"
"777","27","1620","0.0110072059541783"
"778","27","1702","0.022045805928031"
"779","27","1705","-0.113474164908116"
"780","27","1988","0.018128729362039"
"781","27","2082","0.0450145531047507"
"782","27","2158","0.151167948820643"
"783","28","52","-0.0339276942624731"
"784","28","210","0.0899491577338508"
"785","28","308","-0.0571720072924211"
"786","28","333","0.0917112169421396"
"787","28","347","-0.0679514279287093"
"788","28","758","-0.0194025311216847"
"789","28","837","0.142134510345713"
"790","28","840","0.00205680066136424"
"791","28","941","0.00338209872318765"
"792","28","1010","0.0436796934275392"
"793","28","1128","0.00423179605012247"
